text,label,label_id
Which flat currencies can I use from you?,fiat_currency_support,24
how should i add money to my card,top_up_by_card_charge,16
How do I edit my details?,edit_personal_details,31
Can my card be used everywhere?,card_acceptance,67
How long does it take to recieve my new card?,card_arrival,36
"lost phone, dont want others to access account",lost_or_stolen_phone,44
What is the process for using my credit card to transfer money?,topping_up_by_card,59
I got a strange fee when I used the ATM.,cash_withdrawal_charge,70
Can topping up be automatic?,automatic_top_up,58
This transfer incurred a fee that I don't think is right.,transfer_fee_charged,32
I am very dissatisfied with the services that you are providing.  I want to cancel my account.,terminate_account,39
Why was I charged extra when paying with card?,card_payment_fee_charged,6
I topped up and now my money is not there anymore! What happened to it?,top_up_reverted,75
A payment on my statement is wrong.,card_payment_not_recognised,25
"I've been waiting for a pending transfer to go through for a while now, and don't see any reason why I've been waiting this long.  I know that I have the correct account details, so that isn't the problem.",pending_transfer,42
Why has my payment not gone through?,pending_card_payment,55
What kind of cash machines would allow me to change my PIN?,change_pin,15
I tried activating my card and it didn't work,activate_my_card,74
Who should I talk to or go to resolve a duplicate charge on my statement?,transaction_charged_twice,20
Is there a fee for topping up a card?,top_up_by_card_charge,16
"I topped up by card a while ago and it's still pending, surely it should be done by now?",pending_top_up,71
I went to top up my card and it was cancelled.,top_up_reverted,75
How do I link my card,card_linking,50
Can I use my card to withdraw from my account?,atm_support,64
My rate is not right when I used my card in a different country's money.,wrong_exchange_rate_for_cash_withdrawal,30
"How long does an international transfer take? I made the transfer from France 2 days ago, but it is not showing up in my bank yet.",balance_not_updated_after_bank_transfer,3
"I changed the currency, but why is it costing more?",card_payment_wrong_exchange_rate,41
I've been waiting for over an hour for a top up to go through.  How long is this supposed to take?  I really need this money.,pending_top_up,71
What do I do if my payment was reverted?,reverted_card_payment?,28
Why did the bank reject my transfer?,failed_transfer,17
I made a cash deposit almost a week ago but it's still not there!! please sort this out asap I need the money,balance_not_updated_after_cheque_or_cash_deposit,53
The transfer I tried to make failed.,failed_transfer,17
Why was there a fee for my cash withdrawal?,cash_withdrawal_charge,70
In what increments can I top-up my card?,automatic_top_up,58
Can I use the apple watch to make a top-up?,apple_pay_or_google_pay,61
How do I transfer funds if I am paid in GBP?,receiving_money,68
Is GBP a supported currency?,receiving_money,68
Can I change my address?,edit_personal_details,31
How can I go about getting a disposable virtual card?,get_disposable_virtual_card,37
"I tried to withdraw $100, all it gave me was $20.",wrong_amount_of_cash_received,45
I want to top-up using cash,top_up_by_cash_or_cheque,23
My card gets rejected when I try to use it,card_not_working,51
How do I retrieve my passcode?,passcode_forgotten,7
Can I use a bank transfer to refill my account?,transfer_into_account,52
If my identy verifacation hasn't gone through can I use my account?,why_verify_identity,43
What can I and can't do with the disposable cards?,disposable_card_limits,22
How do I top up my card?,transfer_into_account,52
"I topped up and went to buy something, but it says that my funds are pending. Is there a way to quicken this process?",pending_top_up,71
There was a problem with the exchange rate on a purchase.,card_payment_wrong_exchange_rate,41
Is it possible to do auto top up?,automatic_top_up,58
Is there an exchange rate?,exchange_rate,29
How do I deactivate my account?,terminate_account,39
"My card was lost on vacation, I don't know where it is. Can you help me take care of this immediately?",lost_or_stolen_card,38
How to unblock my PIN?,pin_blocked,27
Why do i have an extra fee on my statement?,extra_charge_on_statement,62
I need my card frozen cause it was used without my consent to take money out. It was in an odd place.,cash_withdrawal_not_recognised,46
Card payment is showing as pending,pending_card_payment,55
My payment was reverted by the app,reverted_card_payment?,28
I noticed after looking over my transactions that I have been charged twice from an earlier restaurant visit this week. Is it possible that one of these can be removed so I get the money back for the one that is not accurate?,transaction_charged_twice,20
I don't understand why my payment was declined. I thought everything was ok.,declined_card_payment,8
"Can you let me know where my refund money is? I requested a refund a few days back, but it's not showing up yet.  Do you guys have the money yet? Maybe it's just not in my account.  Let me know when it will become available, please.",Refund_not_showing_up,66
I haven't gotten my new card.,card_arrival,36
I need to figure out who has access to my card there are some payments I didn't make that are showing on the app.  Could you please help?,card_payment_not_recognised,25
How many currencies can I have money in in my account?,fiat_currency_support,24
I was not distributed all of cash that I requested,wrong_amount_of_cash_received,45
Can I verify the source of my funds?,verify_source_of_funds,60
Is it possible to cancel a transaction?,cancel_transfer,65
My top-up has been cancelled.,top_up_reverted,75
I might need a new card because it's not working at any of the ATMs. I don't think ive used all my money. Why is it doing this?,declined_cash_withdrawal,2
Why do you need to verify my identity?,why_verify_identity,43
I need help right now. I realize I sent my payment to the wrong account number after making a typo. Please cancel the transfer now since I can't do it from the app.,cancel_transfer,65
I think there's a purchase at a store that I didn't go to.,card_payment_not_recognised,25
What is the reason for my card payment to be reverted?,reverted_card_payment?,28
How do I report a cash withdrawal that wasn't me?,cash_withdrawal_not_recognised,46
What countries do your accounts support?,country_support,48
Can I unblock my card using the app?,pin_blocked,27
can i get a card if i live in the US?,country_support,48
What forms of ID do you need for identity verification?,verify_my_identity,11
I have been waiting over a week. Is the card still coming?,card_arrival,36
why didnt my account allow a transfer,beneficiary_not_allowed,63
Can you check the exchange rate on a cash transaction I did overseas,wrong_exchange_rate_for_cash_withdrawal,30
